0.8267 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
46.3371 	DATA 	Keypress: space
46.3508 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
46.3523 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
46.3711 	EXP 	unnamed TextStim: text = 'verbrachte'
46.3712 	EXP 	window1: recordFrameIntervals = False
46.5339 	EXP 	window1: recordFrameIntervals = True
46.7174 	EXP 	window1: recordFrameIntervals = False
47.1016 	DATA 	Keypress: space
47.1174 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
47.1190 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
47.1364 	EXP 	unnamed TextStim: text = 'Ernest'
47.1365 	EXP 	window1: recordFrameIntervals = False
47.3005 	EXP 	window1: recordFrameIntervals = True
47.4842 	EXP 	window1: recordFrameIntervals = False
47.8849 	DATA 	Keypress: space
47.9004 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
47.9022 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
47.9213 	EXP 	unnamed TextStim: text = 'Hemingway'
47.9214 	EXP 	window1: recordFrameIntervals = False
48.0837 	EXP 	window1: recordFrameIntervals = True
48.2671 	EXP 	window1: recordFrameIntervals = False
48.7017 	DATA 	Keypress: space
48.7176 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
48.7193 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
48.7343 	EXP 	unnamed TextStim: text = 'auf'
48.7344 	EXP 	window1: recordFrameIntervals = False
48.9008 	EXP 	window1: recordFrameIntervals = True
49.0845 	EXP 	window1: recordFrameIntervals = False
49.5355 	DATA 	Keypress: space
49.5507 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
49.5523 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
49.5682 	EXP 	unnamed TextStim: text = 'Kuba.'
49.5683 	EXP 	window1: recordFrameIntervals = False
49.7340 	EXP 	window1: recordFrameIntervals = True
49.9179 	EXP 	window1: recordFrameIntervals = False
50.3524 	DATA 	Keypress: space
50.3676 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
50.3692 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
50.3843 	EXP 	unnamed TextStim: text = 'Die'
50.3844 	EXP 	window1: recordFrameIntervals = False
50.5511 	EXP 	window1: recordFrameIntervals = True
50.7346 	EXP 	window1: recordFrameIntervals = False
51.1532 	DATA 	Keypress: space
51.1687 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
51.1703 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
51.1854 	EXP 	unnamed TextStim: text = 'meiste'
51.1855 	EXP 	window1: recordFrameIntervals = False
51.3520 	EXP 	window1: recordFrameIntervals = True
51.5355 	EXP 	window1: recordFrameIntervals = False
51.9865 	DATA 	Keypress: space
52.0019 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
52.0034 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
52.0188 	EXP 	unnamed TextStim: text = 'Zeit'
52.0189 	EXP 	window1: recordFrameIntervals = False
52.1853 	EXP 	window1: recordFrameIntervals = True
52.3686 	EXP 	window1: recordFrameIntervals = False
52.8363 	DATA 	Keypress: space
52.8521 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
52.8537 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
52.8712 	EXP 	unnamed TextStim: text = 'davon'
52.8713 	EXP 	window1: recordFrameIntervals = False
53.0354 	EXP 	window1: recordFrameIntervals = True
53.2190 	EXP 	window1: recordFrameIntervals = False
53.6868 	DATA 	Keypress: space
53.7022 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
53.7038 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
53.7190 	EXP 	unnamed TextStim: text = 'lebte'
53.7191 	EXP 	window1: recordFrameIntervals = False
53.8855 	EXP 	window1: recordFrameIntervals = True
54.0687 	EXP 	window1: recordFrameIntervals = False
54.5370 	DATA 	Keypress: space
54.5524 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
54.5540 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
54.5690 	EXP 	unnamed TextStim: text = 'er'
54.5691 	EXP 	window1: recordFrameIntervals = False
54.7356 	EXP 	window1: recordFrameIntervals = True
54.9193 	EXP 	window1: recordFrameIntervals = False
55.3537 	DATA 	Keypress: space
55.3692 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
55.3707 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
55.3859 	EXP 	unnamed TextStim: text = 'in'
55.3860 	EXP 	window1: recordFrameIntervals = False
55.5529 	EXP 	window1: recordFrameIntervals = True
55.7361 	EXP 	window1: recordFrameIntervals = False
56.1546 	DATA 	Keypress: space
56.1699 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
56.1715 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
56.1888 	EXP 	unnamed TextStim: text = 'Vigía,'
56.1889 	EXP 	window1: recordFrameIntervals = False
56.3535 	EXP 	window1: recordFrameIntervals = True
56.5367 	EXP 	window1: recordFrameIntervals = False
56.9712 	DATA 	Keypress: space
56.9868 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
56.9884 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
57.0034 	EXP 	unnamed TextStim: text = 'seinem'
57.0035 	EXP 	window1: recordFrameIntervals = False
57.1700 	EXP 	window1: recordFrameIntervals = True
57.3539 	EXP 	window1: recordFrameIntervals = False
57.7399 	DATA 	Keypress: space
57.7701 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
57.7717 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
57.7887 	EXP 	unnamed TextStim: text = 'legendären'
57.7888 	EXP 	window1: recordFrameIntervals = False
57.9535 	EXP 	window1: recordFrameIntervals = True
58.1372 	EXP 	window1: recordFrameIntervals = False
58.5546 	DATA 	Keypress: space
58.5701 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
58.5717 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
58.5867 	EXP 	unnamed TextStim: text = 'Haus'
58.5868 	EXP 	window1: recordFrameIntervals = False
58.7535 	EXP 	window1: recordFrameIntervals = True
58.9372 	EXP 	window1: recordFrameIntervals = False
61.5896 	DATA 	Keypress: escape
62.1237 	EXP 	window1: mouseVisible = True
